X1,X2,X3,Y
14.6,71,3.03,11355
13.9,71,3.03,11571
13.7,72,3.03,11594
13.5,72,3.03,11443
13.0,75,3.03,11288
12.6,76,3.03,11221
12.4,76,3.03,11276
12.2,78,3.03,11098
11.7,79,3.03,11066
11.5,76,3.03,11472
11.4,76,3.03,11566
11.0,78,3.03,11404
10.7,78,3.03,11544
10.6,78,3.03,11512
10.4,80,3.03,11296
10.7,79,3.03,11257
11.3,77,3.03,11441
12.3,76,3.03,11334
13.5,74,3.03,11322
14.5,72,3.03,11367
15.0,71,3.03,11363
15.2,72,3.03,11242
15.1,72,3.03,11105
14.6,73,3.03,11184
14.0,72,3.03,11364
13.8,74,3.03,11288
13.8,73,3.03,11349
13.8,72,3.03,11447
13.5,72,3.03,11536
13.4,74,3.03,11406
13.3,74,3.03,11350
13.1,76,3.03,11050
12.9,77,3.03,10963
12.8,76,3.03,11186
12.6,77,3.03,11044
12.6,77,3.03,11045
12.5,77,3.03,11058
12.3,78,3.03,11054
12.2,79,3.03,10889
12.4,78,3.03,10940
12.9,78,3.03,10938
13.2,77,3.03,10866
13.5,77,3.03,10880
13.6,77,3.03,10823
14.0,76,3.03,10797
14.5,76,3.03,10794
14.8,76,3.03,10699
14.8,76,3.03,10699
